source,platform_id,title,link,url,created_at,text,metrics,comments
news,https://news.google.com/rss/articles/CBMigAFBVV95cUxPN2ktVVF0emhFYUxLWlRtYmlZMnpFQ3c3VThDNnZSSi1aSDh6QXVIXzFLbWtCS0pBdTVLUF8tUXVWUFlVVVU1cjM0ei1tcDF0Uy1UUkItMjlaYUdqa1dYeUhKckNabTMzOWxFMEl4dUpFNnNraFdxbnBUcVVjYU5PVQ?oc=5,Caldas - SC Covilhã 1:1 - Flashscore.pt,https://news.google.com/rss/articles/CBMigAFBVV95cUxPN2ktVVF0emhFYUxLWlRtYmlZMnpFQ3c3VThDNnZSSi1aSDh6QXVIXzFLbWtCS0pBdTVLUF8tUXVWUFlVVVU1cjM0ei1tcDF0Uy1UUkItMjlaYUdqa1dYeUhKckNabTMzOWxFMEl4dUpFNnNraFdxbnBUcVVjYU5PVQ?oc=5,https://www.flashscore.pt/jogo/futebol/caldas-sc-Gr9tN9OA/covilha-UVpcdlrS/,"Sat, 25 Apr 2026 07:00:00 GMT","Caldas vs SC Covilhã (25/04/2026)
Resultados
Notícias
Favoritos
Futebol
Ténis
Basquetebol
Hóquei
Andebol
Futsal
Voleibol
Snooker
Andebol
Badminton
Bandy
Basebol
Basebol Finlandês
Basquetebol
Boxe
Cavalos
Ciclismo
Críquete
Dardos
Desportos Inverno
Desportos Motor
eSports
Floorball
Futebol
Futebol Am.
Futebol Aus.
Futebol de Praia
Futsal
Golfe
Hóquei
Hóquei em Campo
Kabaddi
MMA
Netball
Polo Aquático
Rugby
Rugby League
Snooker
Ténis
Ténis de Mesa
Voleibol
Voleibol de Praia
AD
Loading...",{},[]
news,https://news.google.com/rss/articles/CBMiywFBVV95cUxPam05b3d1b0Z4SG55OVVvQ2RPazJyRW1BOEhETjJENlBsWEJZSWRfZndDdk8ySkljVk5uQlF6ZXE3OW53WWF6ZUFxaUwtcF9OblJrQ3VDNHF0eldTZ2ZRWjNIZlJwdUNnSnRzNUtqOWFnYTRQVU5EVUFqMkZMNHFWUmJyS0ZleTI5OWxxVm5tRmtXbUZyRjJRbGNVTlhSSkp4TDJIX29tN2hJLVNlcjVrcWxwVlVyOHN4VDZmdERvLVNXdEJ2TktzS0JGbw?oc=5,COVILHÃ: Fórum de Treinadores da Beira Interior reúne especialistas no dia 1 de maio - SAPO,https://news.google.com/rss/articles/CBMiywFBVV95cUxPam05b3d1b0Z4SG55OVVvQ2RPazJyRW1BOEhETjJENlBsWEJZSWRfZndDdk8ySkljVk5uQlF6ZXE3OW53WWF6ZUFxaUwtcF9OblJrQ3VDNHF0eldTZ2ZRWjNIZlJwdUNnSnRzNUtqOWFnYTRQVU5EVUFqMkZMNHFWUmJyS0ZleTI5OWxxVm5tRmtXbUZyRjJRbGNVTlhSSkp4TDJIX29tN2hJLVNlcjVrcWxwVlVyOHN4VDZmdERvLVNXdEJ2TktzS0JGbw?oc=5,https://sapo.pt/artigo/covilha-forum-de-treinadores-da-beira-interior-reune-especialistas-no-dia-1-de-maio-69eb8bb0deb465dab0cd34d4,"Fri, 24 Apr 2026 15:16:06 GMT","A Associação Desportiva da Estação vai promover, no dia 1 de maio, na Covilhã, o Fórum de Treinadores da Beira Interior, uma iniciativa inserida nas comemorações dos 50 anos do clube.

O encontro vai reunir vários nomes de destaque do futebol regional e nacional, entre os quais Henrique Calisto, Presidente da Associação Nacional de Treinadores de Futebol (ANTF), o Professor Neca, Presidente da Mesa da Assembleia-Geral da ANTF, e Jorge Baptista, Coordenador de Formação na Federação Portuguesa de Futebol.

O programa inclui várias intervenções e debates sobre temas atuais de treino e da formação no futebol. Entre os destaques está uma mesa redonda dedicada ao “Futuro do Futebol Regional”, que contará com a participação de António Vicente, Eduardo Maio, Francisco Pires e João Laia.

Além das conferências, serão abordadas temáticas como a evolução do treinador moderno, metodologias de treino e processos ofensivos, bem como o percurso de formação de treinadores.

O fórum atribui 0,8 créditos para treinadores de futebol e tem um custo de cinco euros, sendo gratuito para sócios da ANTF e da organização. As inscrições podem ser efetuadas através do QR Code disponível no cartaz do evento.",{},[]
news,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1qWENSMXlfdTZsUU43Y2gydWFobVRhRTVNMkxvcUdWbmJWV0tWOEtwcUk2RE82aDRPQXNlYzE2dmpldkE2OXZQRWEtUm5RY3dtMm4xWmdhNjRsQkU?oc=5,Arquivo de eixo TCT - Noticias da Covilhã,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1qWENSMXlfdTZsUU43Y2gydWFobVRhRTVNMkxvcUdWbmJWV0tWOEtwcUk2RE82aDRPQXNlYzE2dmpldkE2OXZQRWEtUm5RY3dtMm4xWmdhNjRsQkU?oc=5,https://noticiasdacovilha.pt/etiqueta/eixo-tct/,"Fri, 24 Apr 2026 14:32:00 GMT","Pular para o conteúdo
Procurar
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
LER SEMANÁRIO
Procurar
LER SEMANÁRIO
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
A ver
,
Actualidade
,
Agenda
,
Covilhã
,
Destaque
TCT vai levar novo tapete
24.04.2026
16:32
Redacao NC
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
EDIÇÕES IMPRESSAS
Ver Edições
PONTOS
DE DISTRIBUIÇÃO
Mapa
Facebook
Instagram
Copyright © 2026 Notícias da Covilhã",{},[]
news,https://news.google.com/rss/articles/CBMiakFVX3lxTE5ud09NQ21Yak5TMElycllmZkd3TmlxemVLNGNHdWtLekRKY1ExS2p6SHNXXzl0b3VfWDFzT0dDS2hwVUt4ZF9paGZranExd0lkUHdjNTQyTWpqdldudGJ0VDlTUl9tekFvRkE?oc=5,Arquivo de estradas municipais - Noticias da Covilhã,https://news.google.com/rss/articles/CBMiakFVX3lxTE5ud09NQ21Yak5TMElycllmZkd3TmlxemVLNGNHdWtLekRKY1ExS2p6SHNXXzl0b3VfWDFzT0dDS2hwVUt4ZF9paGZranExd0lkUHdjNTQyTWpqdldudGJ0VDlTUl9tekFvRkE?oc=5,https://noticiasdacovilha.pt/etiqueta/estradas-municipais/,"Fri, 24 Apr 2026 14:32:00 GMT","Pular para o conteúdo
Procurar
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
LER SEMANÁRIO
Procurar
LER SEMANÁRIO
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
A ver
,
Actualidade
,
Agenda
,
Covilhã
,
Destaque
TCT vai levar novo tapete
24.04.2026
16:32
Redacao NC
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
Covilhã
Região
Belmonte
Manteigas
Fundão
Educação
Saúde
Inovação
Desporto
Cultura
Opinião
Editorial
Mundo
Viver
EDIÇÕES IMPRESSAS
Ver Edições
PONTOS
DE DISTRIBUIÇÃO
Mapa
Facebook
Instagram
Copyright © 2026 Notícias da Covilhã",{},[]
news,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPX3JrLTU1bVVXcGlQM2VSbXBhZHVBbXZTSWhfOFNQUU1sVnFydnB1cEZhaWxxVFhqQUhEcUw3M1FvbHI1SHBpQzhWSG1jSFBiTll1VmdUVURKZ1l0eFhpMnZEaC1kYTluYnVENk1uQVRlNEFYV1Y1NVdQcG5RZFQ2STVmYnpTeE1QcUZhOFdRY2d3ZFhacGlBR2I4OF9STl9MWlhkNWRxTGg1aVRxRGh6SnZ2bzh4Z1RJSElhNm9oeE0tZw?oc=5,CMC avança com concurso para asfaltamento do troço do TCT entre Canhoso e Covilhã - Rádio Clube da Covilhã,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPX3JrLTU1bVVXcGlQM2VSbXBhZHVBbXZTSWhfOFNQUU1sVnFydnB1cEZhaWxxVFhqQUhEcUw3M1FvbHI1SHBpQzhWSG1jSFBiTll1VmdUVURKZ1l0eFhpMnZEaC1kYTluYnVENk1uQVRlNEFYV1Y1NVdQcG5RZFQ2STVmYnpTeE1QcUZhOFdRY2d3ZFhacGlBR2I4OF9STl9MWlhkNWRxTGg1aVRxRGh6SnZ2bzh4Z1RJSElhNm9oeE0tZw?oc=5,https://radio-covilha.pt/2026/04/noticias/cmc-avanca-com-concurso-para-asfaltamento-do-troco-do-tct-entre-canhoso-e-covilha/,"Fri, 24 Apr 2026 13:55:24 GMT","A Câmara Municipal da Covilhã aprovou esta sexta-feira a abertura do concurso público para a empreitada de pavimentação do troço do TCT entre a Rua General Humberto Delgado, no Canhoso, e a rotunda do Operário, num investimento de 736 mil euros, acrescido de IVA. O anúncio foi feito pelo presidente da autarquia, Hélio Fazendeiro, durante a reunião pública do executivo, numa sessão em que o estado das estradas do concelho voltou também ao centro do debate político.

Ao apresentar a proposta, Hélio Fazendeiro destacou a importância da intervenção para a requalificação de um dos principais eixos rodoviários do concelho, sublinhando que o procedimento deverá ficar concluído no início de junho. “Espero muito sinceramente que até ao final do próximo mês nós consigamos ter boas notícias para arrancar com esta obra tão importante de requalificação e repavimentação do eixo TCT”, afirmou.

Além desta empreitada, o executivo aprovou ainda a abertura de procedimento para aquisição de 2.500 toneladas de mistura betuminosa a quente, num valor de 200 mil euros, destinada aos trabalhos de reparação promovidos pelas equipas municipais.

A discussão sobre o estado da rede viária tinha sido introduzida no período antes da ordem do dia por Eduardo Cavaco, vereador eleito pela coligação CDS/IL, que criticou a degradação das estradas e exigiu um plano estruturado de intervenções. A intervenção foi acompanhada por fotografias de arruamentos nas Penhas da Saúde, que o vereador apontou como exemplo do problema.

“A situação do pavimento nas ruas da Covilhã e das freguesias deixou de ser aceitável há muito tempo. O que hoje existe não é apenas degradação, é abandono”, afirmou Eduardo Cavaco, criticando o que considerou ser uma “política de remendos sucessivos” e questionando o executivo sobre a existência de “um plano sério, plurianual, de repavimentação”.

O vereador alertou para impactos na segurança rodoviária, nos custos suportados pelos munícipes e na imagem do concelho, defendendo também a criação de uma plataforma digital para reporte e acompanhamento de problemas na via pública.

Na resposta, Hélio Fazendeiro contrapôs que os problemas identificados, em particular nas Penhas da Saúde, já estão contemplados em decisões anteriormente tomadas pelo executivo. “As fotografias que nos trouxe fundamentam ainda mais aquilo que foi uma decisão de adjudicar a obra de recuperação daquelas estradas”, afirmou, acrescentando que a intervenção só não arrancou ainda “pelas condições meteorológicas” e deverá começar “dentro de dias”.

O presidente da Câmara rejeitou a ideia de falta de estratégia e sustentou que a necessidade de intervir na rede viária está identificada e tem vindo a ter resposta, apontando como exemplo as deliberações aprovadas na reunião. “Estamos a fazer o melhor que sabemos, onde estamos, com o que temos, todos os dias”, declarou.

Num tom mais político, Fazendeiro considerou ainda que os problemas nas vias públicas são permanentes e inerentes à gestão municipal. “Nunca vamos ter tudo feito”, afirmou, defendendo o trabalho do executivo e dos serviços municipais.

Concluiu com uma nota em tom mais irónico ao sugerir que o vereador continuará a ter matéria para futuras denúncias em reunião. “não lhe faltarão temas para fotografias para aqui apresentar com coisas que estão menos bem”, afirmou o presidente da Câmara, sustentando que a existência de problemas por resolver é inerente à gestão municipal.",{},[]
news,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPQzhhaUE4YUY1NHI5Sjc2N0NvX3RzZGN2ZjljMzJwc2NFVm5qcDR6YWJLT21wNjJuYmNiM2pxQ0ctMi1nMEE4WjNxMWdyZWhORElISGtEUE5fR3ZWWTJfd1V2ajQ5WnhEUlRpZTBjbUFOTjl3bWpMb1N2NTFtLU1meTN0Um1EaXFNbGFrQzhTYmtJYktNanVmc1dWT3NYSlBYbHhLSmluUUZkalU?oc=5,Covilhã: Rua dos Namorados encerrada temporariamente à circulação - Rádio Clube da Covilhã,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPQzhhaUE4YUY1NHI5Sjc2N0NvX3RzZGN2ZjljMzJwc2NFVm5qcDR6YWJLT21wNjJuYmNiM2pxQ0ctMi1nMEE4WjNxMWdyZWhORElISGtEUE5fR3ZWWTJfd1V2ajQ5WnhEUlRpZTBjbUFOTjl3bWpMb1N2NTFtLU1meTN0Um1EaXFNbGFrQzhTYmtJYktNanVmc1dWT3NYSlBYbHhLSmluUUZkalU?oc=5,https://radio-covilha.pt/2026/04/noticias/covilha-rua-dos-namorados-encerrada-temporariamente-a-circulacao/,"Fri, 24 Apr 2026 13:15:51 GMT","O Município da Covilhã informou que a Rua dos Namorados, se encontra temporariamente encerrada à circulação, tanto de veículos, como de peões.

O encerramento está relacionado com obras, que estão a decorrer, para a demolição de um edifício, que apresentava risco de queda de elementos.

O Município solicitou o respeito pela sinalização no local e utilização de vias alternativas, de modo a garantir a segurança de pessoas e bens, sendo que agradecem ainda a compreensão e colaboração de toda a população.

Foto: Município Covilhã",{},[]
news,https://news.google.com/rss/articles/CBMimAFBVV95cUxPYnRRemswNWQydmJBc0NPb014UmVkemQteUlOMWUyRnU2VTFmdHV0Qk1GOXVZWGlXRVhhZVlvNmp0eHZYYl9HZzQ1N2J4bDFURmxPUWthSS1hbFIyc1VvZ1lzMDJyQmxreGItNmV0LURsQXRhWm0tQTh4YXpDcnVGZFpNdkRVTUhXaVdMTUVfbHlUc21GZi1ubg?oc=5,Exposição de colagens inaugurada amanhã na Covilhã - Rádio Clube da Covilhã,https://news.google.com/rss/articles/CBMimAFBVV95cUxPYnRRemswNWQydmJBc0NPb014UmVkemQteUlOMWUyRnU2VTFmdHV0Qk1GOXVZWGlXRVhhZVlvNmp0eHZYYl9HZzQ1N2J4bDFURmxPUWthSS1hbFIyc1VvZ1lzMDJyQmxreGItNmV0LURsQXRhWm0tQTh4YXpDcnVGZFpNdkRVTUhXaVdMTUVfbHlUc21GZi1ubg?oc=5,https://radio-covilha.pt/2026/04/noticias/exposicao-de-colagens-inaugurada-amanha-na-covilha/,"Fri, 24 Apr 2026 12:19:07 GMT","A exposição de intervenção em colagens, intitulada de “Crushing Silence”, vai ser inaugurada amanhã, pelas 21:00, no Bearte Bar, na Covilhã.

Esta mostra, do artista POGO, recorre à colagem como meio de expressão artística e reflexão concetual, sendo que a partir de colagens pretende recriar novos contextos, capazes de transmitir revolta, inquietação, confronto e questionamento.

Durante a inauguração vai existir um momento de conversa, convívio, interação com o público e música, “cuidadosamente escolhida, que permite ao visitante ter uma experiência única e intimista de reflexão sobre os temas abordados”.

Recorde-se que a exposição vai estar a decorrer até ao final de maio e é necessário levar auscultadores.",{},[]
news,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPbFQtRlhpRV93SkctQUJmajA0Y29yWEN5elVpeWpISzF3Y0ZfaC02RUt2cDY1RE5JSXBiYzV2ckNibm5SNWQ0d1R4YlpMMXdBSjZBelgxeWwwZVJVY212SHRKTE11S1F2UEtSd0RVcVhUS1hyYXFFbzVhclA3MmxUeTJzQmlyRmdqWTBjMVlMdVQyODBoZzRMTHlLSlhrbjl2ektJVFFpbzNoeDA0c2MyY0ZBSXlBeUJIOHhDaXBNakRCdw?oc=5,Três atletas da Covilhã marcam presença no Campeonato Regional de Patinagem Livre - Rádio Clube da Covilhã,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPbFQtRlhpRV93SkctQUJmajA0Y29yWEN5elVpeWpISzF3Y0ZfaC02RUt2cDY1RE5JSXBiYzV2ckNibm5SNWQ0d1R4YlpMMXdBSjZBelgxeWwwZVJVY212SHRKTE11S1F2UEtSd0RVcVhUS1hyYXFFbzVhclA3MmxUeTJzQmlyRmdqWTBjMVlMdVQyODBoZzRMTHlLSlhrbjl2ektJVFFpbzNoeDA0c2MyY0ZBSXlBeUJIOHhDaXBNakRCdw?oc=5,https://radio-covilha.pt/2026/04/noticias/tres-atletas-da-covilha-marcam-presenca-no-campeonato-regional-de-patinagem-livre/,"Fri, 24 Apr 2026 10:45:00 GMT","A Covilhã vai estar representada com três atletas, no Campeonato Regional de Patinagem Livre, prova organizada pela Associação de Patinagem de Coimbra, que se realiza este fim de semana, no Pavilhão do CAIC, em Cernache.

As atletas Lua Afonso, Lara Pinto vão estar presentes na prova, em representação do CCD Académico dos Penedos Altos, no escalão Sénior Feminino. Já Maria Lourenço, da Academia de Patinagem da Covilhã vai competir no escalão juvenil.

Esta competição, que reúne os melhores atletas dos vários clubes da região centro, serve de apuramento para os Opens Nacionais, que definem os atletas que participam na 1ª e 2ª Divisão Nacionais.

No fim de semana seguinte, nos dias 2 e 3 de maio, vão competir os restantes escalões (Benjamins, Infantis, Iniciados e Cadetes), numa prova que vai ser realizada em Mira.",{},[]
news,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNQWN4cHN3ZTFMM2FyMGNBcHI0NjRtTFV5cXZMb293MTNESmxjd2NKdFExTXNmSXd5bW40S19NWGQwMGRHUEZqZlJOTjVheGdNVG94T29ERFlLOUZfUlRsMExTdUlsWDdaZXA4cVdkTEJmNHhldWJxM0VjMkIzRjZIV1BJV2pBMjhKbEhRcnhkNmQ4Y2hhZUJvX1phdVFwdEFMWldnUnhQcEpiOXB5ME9fcVdubmJ5RU5IOGV3WnFvbllKT2s?oc=5,"Fernando Tordo, instalações artísticas e exposições marcam comemorações do 25 de Abril na Covilhã - Notícias do Centro",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNQWN4cHN3ZTFMM2FyMGNBcHI0NjRtTFV5cXZMb293MTNESmxjd2NKdFExTXNmSXd5bW40S19NWGQwMGRHUEZqZlJOTjVheGdNVG94T29ERFlLOUZfUlRsMExTdUlsWDdaZXA4cVdkTEJmNHhldWJxM0VjMkIzRjZIV1BJV2pBMjhKbEhRcnhkNmQ4Y2hhZUJvX1phdVFwdEFMWldnUnhQcEpiOXB5ME9fcVdubmJ5RU5IOGV3WnFvbllKT2s?oc=5,https://noticiasdocentro.pt/fernando-tordo-instalacoes-artisticas-e-exposicoes-marcam-comemoracoes-do-25-de-abril-na-covilha/,"Thu, 23 Apr 2026 16:42:35 GMT","Os concertos de Fernando Tordo e Camané, várias iniciativas de âmbito cultural e educativo, instalações artísticas, um tributo às mulheres de abril e as tradicionais arruadas e a Sessão Solene Comemorativa da Assembleia Municipal são alguns dos momentos que vai marcar as comemorações do 52.º aniversário do 25 de Abril na Covilhã, que se prolongam até ao final do mês.

Uma programação pensada para “homenagear aqueles que fizeram a Revolução de Abril e, sobretudo, para promover os valores e princípios conquistados, procurando transmitir às novas gerações a importância da continuidade do regime democrático, que precisamos todos os dias de cultivar”, tal como referiu o Presidente da Câmara Municipal, Hélio Fazendeiro, no final da sessão privada do executivo, durante a qual deu a conhecer o programa.

“São diversas celebrações e manifestações culturais que envolvem toda a comunidade, os jovens, a comunidade educativa e as associações para celebrar a extraordinária conquista da Liberdade e da Democracia”, referiu.

A marcar a data, estará a instalação artística “Por Abril Sempre”, que tem curadoria de Luís da Cruz, numa iniciativa que envolve o e com Espaço C3D – Biblioteca Municipal da Covilhã e o Centro de Ativ’Idades e a qual que permitirá colocar na Praça do Município vários cravos alusivos ao momento.

Esta instalação parte da reutilização dos materiais utilizados na construção do Cravo Gigante das Comemorações dos 50 anos do 25 de Abril.

Já a Biblioteca Municipal recebe a exposição bibliográfica “Palavras Livres”, sobre como foi, e é, conquistar a liberdade, nas mais diversas formas de expressão artística.

No mesmo local, a exposição “Não Podias”, uma longa lista de proibições que hoje parecem impensáveis.

Outra instalação artística, desta feita “A Beleza de NÃO ser Ditadura”, de palavras que balançam entre ditadura e liberdade e dá a noção do antes e do depois da Liberdade.

O programa também inclui várias ações de âmbito educativo, nomeadamente ações intergeracionais que junta os mais novos com os que viveram o tempo da ditadura, como por exemplo a ação “Como era Viver antes e após a Revolução dos Cravos” ou a partilha de registos de jovens e testemunhos de idosos sobre as suas vivências do dia 25 de Abril, sem esquecer a interpretação de músicas de Abril, pelas vozes do CAI e uma sessão alusiva aos 50 anos da Constituição da República Portuguesa, com a participação de alunos.

O programa inclui ainda a assinatura dos Contratos de Apoio ao Associativismo, no dia 18, e a apresentação do projeto Bairros Digitais, no dia 20.

A 24 de abril, as celebrações ganham especial relevo, com o Tributo às Mulheres de Abril, numa sessão de homenagem que terá prelúdio musical com Filipa Sousa, moderação de Elisa Pinheiro e as intervenções de António Assunção, Casimiro Santos e Marisa Tavares, a que se juntam os testemunhos de Alexandrina Alves, Elvira Cardoso e Maria Eugénia Proença.

À noite, será realizado o tradicional jantar e arruada de Abril, numa organização da União de Sindicatos do Distrito de Castelo Branco e da Banda da Covilhã, com o apoio do Município.

Segue-se, às 22:30, na Praça do Município, o espetáculo “Os nossos Cantam Abril, com Tó Duarte & Amigos, e às 23:15, o concerto de Fernando Tordo “60 Anos de Canções”, que também conta com a participação especial de Filipa Vieira.

A passagem de 24 para 25 de abril, será marcada por fogo-de-artifício.

A 25 de abril, dia em que se assinala a Revolução, às 10:00, a habitual arruada com distribuição de cravos entre o Jardim Público e a Praça do Município, acompanhada pela Banda Filarmónica Sanjorgense.

Às 10:15, o Içar da Bandeira e às 10:30, a Sessão Solene da Assembleia Municipal.

Às 21:30, no Teatro Municipal, atua o artista Camané.

A 26 de abril, às 16:00, decorrerá a estreia da obra coral composta por Luís Cipriano para o poema “Sinfonia” de Fernando Paulouro Neves e às 18:00, será apresentado o Livro “Mil Razões para ter Esperança”, também de Fernando Paulouro Neves, numa iniciativa apoiada pelo Município e que conta com organização do Instituto que tem o nome deste jornalista e escritor que faleceu em 2025.

A fechar a programação, no dia 30 de abril, realiza-se o Concurso Municipal de Leitura. Promovido pelo Município e pela Rede Concelhia das Bibliotecas Escolares.",{},[]
news,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNd0xVSm5OQ2VFclVfN04yRUlWU2p2ZnFmUDY0QURQb2ZMS0tuWGRlb184aDdSNktuRGFPcDJ5ekFlSHd1VlJwNnMxbFl5VDFoUXoyT3JJLUh6RWd2UGpId25YUGsyTTFpOElCX2U2VXl6MkFqQk9iVU5LdG9WRE8zbXNER29RalB2MlpSem15d3NmOW5sRzRzRkFacG9iTXVRS2RyRUJZcS01U2l4S2U1SVJzUHBhMGd5WmI2dWVBR3hzclRTZW0zRA?oc=5,CRIA lança “Palco CRIAtivo” para dar voz ao talento jovem na Feira de Trocas da Covilhã - Rádio Clube da Covilhã,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNd0xVSm5OQ2VFclVfN04yRUlWU2p2ZnFmUDY0QURQb2ZMS0tuWGRlb184aDdSNktuRGFPcDJ5ekFlSHd1VlJwNnMxbFl5VDFoUXoyT3JJLUh6RWd2UGpId25YUGsyTTFpOElCX2U2VXl6MkFqQk9iVU5LdG9WRE8zbXNER29RalB2MlpSem15d3NmOW5sRzRzRkFacG9iTXVRS2RyRUJZcS01U2l4S2U1SVJzUHBhMGd5WmI2dWVBR3hzclRTZW0zRA?oc=5,https://radio-covilha.pt/2026/04/sociedade/cria-lanca-palco-criativo-para-dar-voz-ao-talento-jovem-na-feira-de-trocas-da-covilha/,"Thu, 23 Apr 2026 14:14:06 GMT","A próxima edição da feira “Troca a Tod@s”, marcada para o dia 25 de abril, entre as 14:00 e as 19:00, no Jardim Público da Covilhã, traz uma novidade: o “Palco CRIAtivo”, uma iniciativa que pretende dar destaque ao talento jovem da região.

Promovido pelo CRIA – Associação de Comunicação Criativa, o novo espaço surge com o objetivo de dinamizar o ambiente cultural do evento, através de uma programação contínua protagonizada por jovens DJs e artistas da Beira Interior. A proposta passa por criar um palco de experimentação e visibilidade para talentos emergentes, integrando a música no espírito comunitário da feira.

“O Palco CRIAtivo nasce para dar espaço ao talento local e reforçar o espírito comunitário, celebrando a cultura e a solidariedade através da música”, refere a direção da associação.

A feira “Troca a Tod@s”, organizada pela CooLabora, mantém o seu foco na promoção da economia solidária e do consumo responsável, recorrendo à moeda social TEAR como instrumento de troca. A introdução do Palco CRIAtivo pretende aproximar ainda mais o evento do público jovem, cruzando a tradição com novas formas de expressão cultural.

Para além da programação musical, o CRIA marcará presença com um stand informativo, onde os visitantes poderão conhecer melhor a atividade da associação, os seus departamentos e o impacto dos seus projetos, bem como obter informações sobre o cartão de sócio.

A iniciativa resulta de uma colaboração entre o CRIA, a CooLabora, o Município da Covilhã e a Companhia Club, evidenciando o potencial de articulação entre a economia alternativa e a comunicação criativa. Durante o evento, a associação irá ainda assegurar cobertura mediática multiplataforma, com conteúdos digitais em tempo real e mini-entrevistas.

O CRIA – Associação de Comunicação Criativa é uma estrutura juvenil dedicada à valorização do interior do país, promovendo projetos culturais, mediáticos e editoriais desenvolvidos por jovens, com impacto na dinamização social e cultural da região.",{},[]
